"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkGetOrDefault","avgt",1,9,576.299998,616.756166,"ns/op",100000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkHashCode","avgt",1,9,67369.648591,9510.151889,"ns/op",10000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkHashCode","avgt",1,9,124799.296301,10941.852507,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkHashCode","avgt",1,9,180552.668064,1724.033823,"ns/op",30000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkHashCode","avgt",1,9,267378.920525,16035.822628,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkHashCode","avgt",1,9,333660.915404,17929.271576,"ns/op",50000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkHashCode","avgt",1,9,410745.249160,14425.168727,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkHashCode","avgt",1,9,480550.518677,24865.726507,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkHashCode","avgt",1,9,580067.472633,79567.498724,"ns/op",80000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkHashCode","avgt",1,9,667944.339765,128981.922444,"ns/op",90000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkHashCode","avgt",1,9,649812.812296,17950.843010,"ns/op",100000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkKeySet","avgt",1,9,41.627683,19.140154,"ns/op",10000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkKeySet","avgt",1,9,67.051044,28.876758,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkKeySet","avgt",1,9,60.795918,11.065046,"ns/op",30000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkKeySet","avgt",1,9,65.848797,14.255704,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkKeySet","avgt",1,9,81.451333,46.029592,"ns/op",50000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkKeySet","avgt",1,9,73.579068,20.959334,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkKeySet","avgt",1,9,65.532004,11.979270,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkKeySet","avgt",1,9,76.222473,10.896325,"ns/op",80000
