"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkContainsValue","avgt",1,9,131640.411222,10363.924536,"ns/op",80000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkContainsValue","avgt",1,9,150690.495768,28164.124896,"ns/op",90000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkContainsValue","avgt",1,9,154733.675012,7272.864771,"ns/op",100000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkEntrySet","avgt",1,9,44.508657,25.231629,"ns/op",10000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkEntrySet","avgt",1,9,51.228810,3.102569,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkEntrySet","avgt",1,9,56.863176,14.630263,"ns/op",30000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkEntrySet","avgt",1,9,56.832234,8.556833,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkEntrySet","avgt",1,9,64.470088,14.515868,"ns/op",50000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkEntrySet","avgt",1,9,65.196544,21.931287,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkEntrySet","avgt",1,9,57.570012,9.745696,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkEntrySet","avgt",1,9,62.558854,7.727339,"ns/op",80000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkEntrySet","avgt",1,9,144.293280,169.005394,"ns/op",90000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkEntrySet","avgt",1,9,125.169203,140.363957,"ns/op",100000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkEquals","avgt",1,9,353491.084378,103887.821571,"ns/op",10000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkEquals","avgt",1,9,640445.366051,23883.595499,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkEquals","avgt",1,9,1092006.633908,91376.309409,"ns/op",30000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkEquals","avgt",1,9,1353012.144626,60485.356501,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkEquals","avgt",1,9,1890118.502872,153377.267296,"ns/op",50000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkEquals","avgt",1,9,2140347.091287,69868.699781,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkEquals","avgt",1,9,2551743.796415,88830.774915,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkEquals","avgt",1,9,2987204.944634,908138.526914,"ns/op",80000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkEquals","avgt",1,9,3243017.725461,915236.642377,"ns/op",90000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkEquals","avgt",1,9,4082363.179635,592890.054570,"ns/op",100000
